Country,Country_Code,Year,Gini,Region,GDP_per_capita,Population
Romania,ROU,1998,31.1,Europe & Central Asia,1852.5549693339,22507344.0
Romania,ROU,1999,29.4,Europe & Central Asia,1599.90622808339,22472040.0
Romania,ROU,2000,29.3,Europe & Central Asia,1659.92904910528,22442971.0
Romania,ROU,2001,29.4,Europe & Central Asia,1825.19299373184,22131970.0
Romania,ROU,2002,30.2,Europe & Central Asia,2119.85509684554,21730496.0
Romania,ROU,2003,29.9,Europe & Central Asia,2679.40626016154,21574326.0
Romania,ROU,2004,30.0,Europe & Central Asia,3494.99056448955,21451748.0
Romania,ROU,2005,29.8,Europe & Central Asia,4618.00350802913,21319685.0
Romania,ROU,2006,39.6,Europe & Central Asia,5757.53127301178,21193760.0
Romania,ROU,2007,37.5,Europe & Central Asia,8360.33775916596,20882982.0
Romania,ROU,2008,36.4,Europe & Central Asia,10435.1561230787,20537875.0
Romania,ROU,2009,35.6,Europe & Central Asia,8548.4543409242,20367487.0
Romania,ROU,2010,35.5,Europe & Central Asia,8399.5374234284,20246871.0
Romania,ROU,2011,35.9,Europe & Central Asia,9560.6755277458,20147528.0
Romania,ROU,2012,36.5,Europe & Central Asia,8929.95366231474,20058035.0
Romania,ROU,2013,36.9,Europe & Central Asia,9497.67411615237,19983693.0
Romania,ROU,2014,36.0,Europe & Central Asia,10031.7710755404,19908979.0
Romania,ROU,2015,35.9,Europe & Central Asia,8977.01748158196,19815616.0
Romania,ROU,2016,34.4,Europe & Central Asia,9404.54005870715,19702267.0
Romania,ROU,2017,36.0,Europe & Central Asia,10727.9822007426,19588715.0
Romania,ROU,2018,35.8,Europe & Central Asia,12416.134317959,19473970.0
Romania,ROU,2019,34.8,Europe & Central Asia,12909.6104013244,19371648.0
Romania,ROU,2020,34.6,Europe & Central Asia,13009.1525348396,19265250.0
Romania,ROU,2021,33.9,Europe & Central Asia,14908.0412813921,19122059.0
Romania,ROU,2022,32.3,Europe & Central Asia,15503.4691366242,19048502.0
Romania,ROU,2023,29.8,Europe & Central Asia,18244.4186876321,19061062.0
Russian Federation,RUS,1993,45.4,Europe & Central Asia,2930.67016601563,148458777.0
Russian Federation,RUS,1996,46.1,Europe & Central Asia,2643.92919921875,148160129.0
Russian Federation,RUS,1997,38.4,Europe & Central Asia,2737.57202148438,147915361.0
Russian Federation,RUS,1998,38.1,Europe & Central Asia,1834.86181640625,147670784.0
Russian Federation,RUS,1999,37.4,Europe & Central Asia,1330.75720214844,147214776.0
Russian Federation,RUS,2000,37.1,Europe & Central Asia,1771.59411621094,146596869.0
Russian Federation,RUS,2001,36.9,Europe & Central Asia,2100.3525390625,145976482.0
Russian Federation,RUS,2002,37.3,Europe & Central Asia,2377.52954101563,145306497.0
Russian Federation,RUS,2003,40.0,Europe & Central Asia,2975.123046875,144648618.0
Russian Federation,RUS,2004,40.3,Europe & Central Asia,4102.36474609375,144067316.0
Russian Federation,RUS,2005,41.3,Europe & Central Asia,5323.455078125,143518814.0
Russian Federation,RUS,2006,41.0,Europe & Central Asia,6920.19970703125,143049637.0
Russian Federation,RUS,2007,42.3,Europe & Central Asia,9101.2392578125,142805114.0
Russian Federation,RUS,2008,41.6,Europe & Central Asia,11635.2841796875,142742366.0
Russian Federation,RUS,2009,39.8,Europe & Central Asia,8562.82421875,142785348.0
Russian Federation,RUS,2010,39.5,Europe & Central Asia,10674.990234375,142849468.0
Russian Federation,RUS,2011,39.7,Europe & Central Asia,14305.33203125,143018195.0
Russian Federation,RUS,2012,40.7,Europe & Central Asia,15401.8515625,143378447.0
Russian Federation,RUS,2013,40.9,Europe & Central Asia,15941.4482421875,143805638.0
Russian Federation,RUS,2014,36.9,Europe & Central Asia,14055.47265625,144237223.0
Russian Federation,RUS,2015,36.5,Europe & Central Asia,9277.7138671875,144640716.0
Russian Federation,RUS,2016,36.7,Europe & Central Asia,8663.158203125,145015460.0
Russian Federation,RUS,2017,35.5,Europe & Central Asia,10658.9130859375,145293260.0
Russian Federation,RUS,2018,35.3,Europe & Central Asia,11211.8876953125,145398106.0
Russian Federation,RUS,2019,35.7,Europe & Central Asia,11447.701171875,145453291.0
Russian Federation,RUS,2020,33.7,Europe & Central Asia,10108.3271484375,145245148.0
Russian Federation,RUS,2021,35.1,Europe & Central Asia,12425.029296875,144746762.0
Russian Federation,RUS,2022,33.9,Europe & Central Asia,15625.6328125,144236933.0
Russian Federation,RUS,2023,33.0,Europe & Central Asia,13986.9951171875,143826130.0
Rwanda,RWA,2000,48.5,Sub-Saharan Africa ,251.86926386091,8213931.0
Rwanda,RWA,2005,52.0,Sub-Saharan Africa ,324.016863847189,9054528.0
Rwanda,RWA,2010,47.2,Sub-Saharan Africa ,586.599950359877,10317553.0
Rwanda,RWA,2013,45.1,Sub-Saharan Africa ,695.397140963607,11093340.0
Rwanda,RWA,2016,43.7,Sub-Saharan Africa ,721.258515833094,11919183.0
Rwanda,RWA,2023,39.4,Sub-Saharan Africa ,1061.05788154076,13954471.0
Samoa,WSM,2002,40.7,East Asia & Pacific,1527.55790455937,184471.0
Samoa,WSM,2008,42.0,East Asia & Pacific,3373.60639884263,190107.0
Samoa,WSM,2013,38.7,East Asia & Pacific,4023.5254013825,198268.0
Sao Tome and Principe,STP,2000,32.1,Sub-Saharan Africa ,529.089383412262,144018.0
Sao Tome and Principe,STP,2010,30.8,Sub-Saharan Africa ,1045.20958234528,181802.0
Sao Tome and Principe,STP,2017,40.7,Sub-Saharan Africa ,1555.79477812888,206970.0
Senegal,SEN,1991,54.0,Sub-Saharan Africa ,913.399575796737,7943085.0
Senegal,SEN,1994,39.2,Sub-Saharan Africa ,583.782776032181,8624078.0
Senegal,SEN,2001,41.2,Sub-Saharan Africa ,637.213530563724,10212942.0
Senegal,SEN,2005,39.2,Sub-Saharan Africa ,979.846101520171,11235472.0
Senegal,SEN,2011,40.3,Sub-Saharan Africa ,1374.67591873844,12958897.0
Senegal,SEN,2018,38.3,Sub-Saharan Africa ,1452.55612562445,15914498.0
Senegal,SEN,2021,36.2,Sub-Saharan Africa ,1598.10676952274,17220867.0
Serbia,SRB,2002,32.7,Europe & Central Asia,2390.73459447107,7500031.0
Serbia,SRB,2003,32.8,Europe & Central Asia,3153.9011312754,7480591.0
Serbia,SRB,2004,35.5,Europe & Central Asia,3597.08798057009,7463157.0
Serbia,SRB,2005,36.5,Europe & Central Asia,3807.97417321786,7440769.0
Serbia,SRB,2006,29.7,Europe & Central Asia,4492.7136699046,7411569.0
Serbia,SRB,2007,28.7,Europe & Central Asia,6081.08765700202,7381579.0
Serbia,SRB,2008,27.6,Europe & Central Asia,7376.73517910716,7350222.0
Serbia,SRB,2009,28.0,Europe & Central Asia,6414.0448463847,7320807.0
Serbia,SRB,2010,29.0,Europe & Central Asia,5970.92660940072,7291436.0
Serbia,SRB,2012,39.9,Europe & Central Asia,6263.04086072815,7201497.0
Serbia,SRB,2013,39.4,Europe & Central Asia,7040.41812068781,7166553.0
Serbia,SRB,2014,40.4,Europe & Central Asia,6886.67809068704,7131787.0
Serbia,SRB,2015,40.5,Europe & Central Asia,5820.3215576888,7095383.0
Serbia,SRB,2016,38.8,Europe & Central Asia,5982.37030126471,7058322.0
Serbia,SRB,2017,36.1,Europe & Central Asia,6548.03653824187,7020858.0
Serbia,SRB,2018,35.0,Europe & Central Asia,7559.86165747394,6982604.0
Serbia,SRB,2019,34.5,Europe & Central Asia,7755.632986437,6945235.0
Serbia,SRB,2020,35.0,Europe & Central Asia,8098.70955668849,6899126.0
Serbia,SRB,2021,33.1,Europe & Central Asia,9680.52798074468,6834326.0
Serbia,SRB,2022,32.8,Europe & Central Asia,10024.8191112596,6664449.0
Serbia,SRB,2023,32.8,Europe & Central Asia,12281.707946167,6623183.0
Seychelles,SYC,1999,42.8,Sub-Saharan Africa ,8243.23610099084,80410.0
Seychelles,SYC,2006,42.8,Sub-Saharan Africa ,12782.9938926475,84600.0
Seychelles,SYC,2013,46.8,Sub-Saharan Africa ,14821.2921476077,89949.0
Seychelles,SYC,2018,32.1,Sub-Saharan Africa ,18440.2340460932,96762.0
Sierra Leone,SLE,2003,40.2,Sub-Saharan Africa ,413.817607346927,5177687.0
Sierra Leone,SLE,2011,34.0,Sub-Saharan Africa ,761.146365577281,6387251.0
Sierra Leone,SLE,2018,35.7,Sub-Saharan Africa ,845.914540460932,7554563.0
Slovak Republic,SVK,1992,20.2,Europe & Central Asia,2437.87630211282,5305016.0
Slovak Republic,SVK,1996,26.3,Europe & Central Asia,4069.11897669644,5373361.0
Slovak Republic,SVK,2004,27.1,Europe & Central Asia,7996.74076556872,5372280.0
Slovak Republic,SVK,2005,29.3,Europe & Central Asia,9087.20357002472,5372807.0
Slovak Republic,SVK,2006,25.8,Europe & Central Asia,10629.1782325838,5373054.0
Slovak Republic,SVK,2007,24.7,Europe & Central Asia,14330.2064943926,5374622.0
Slovak Republic,SVK,2008,26.0,Europe & Central Asia,17973.8436435514,5379233.0
Slovak Republic,SVK,2009,27.2,Europe & Central Asia,16586.7527805228,5386406.0
Slovak Republic,SVK,2010,27.3,Europe & Central Asia,16899.448680529,5391428.0
Slovak Republic,SVK,2011,26.5,Europe & Central Asia,18469.4354316836,5398384.0
Slovak Republic,SVK,2012,26.1,Europe & Central Asia,17516.9691054078,5407579.0
Slovak Republic,SVK,2013,28.1,Europe & Central Asia,18312.7805149823,5413393.0
Slovak Republic,SVK,2014,26.1,Europe & Central Asia,18770.9289896545,5418649.0
Slovak Republic,SVK,2015,26.5,Europe & Central Asia,16442.0760860018,5423801.0
Slovak Republic,SVK,2016,25.2,Europe & Central Asia,16636.0769133073,5430798.0
Slovak Republic,SVK,2017,23.2,Europe & Central Asia,17645.5298716761,5439232.0
Slovak Republic,SVK,2018,25.0,Europe & Central Asia,19573.3717031314,5446771.0
Slovak Republic,SVK,2019,23.2,Europe & Central Asia,19406.0589683582,5454147.0
Slovak Republic,SVK,2020,24.2,Europe & Central Asia,19735.4858280801,5458827.0
Slovak Republic,SVK,2021,24.1,Europe & Central Asia,22123.3342114545,5447247.0
Slovak Republic,SVK,2022,24.1,Europe & Central Asia,21317.7943982363,5431752.0
Slovak Republic,SVK,2023,23.8,Europe & Central Asia,24614.8734642794,5426740.0
Slovenia,SVN,1993,29.1,Europe & Central Asia,7254.58887417768,1991746.0
Slovenia,SVN,1997,24.1,Europe & Central Asia,10436.7260661871,1985956.0
Slovenia,SVN,1998,28.4,Europe & Central Asia,11131.5666628231,1981629.0
Slovenia,SVN,1999,24.0,Europe & Central Asia,11401.4906790909,1983045.0
Slovenia,SVN,2002,29.1,Europe & Central Asia,11639.1297780477,1994530.0
Slovenia,SVN,2003,30.9,Europe & Central Asia,14711.674874253,1995733.0
Slovenia,SVN,2004,24.8,Europe & Central Asia,17103.8297783905,1997012.0
Slovenia,SVN,2005,24.6,Europe & Central Asia,17969.7095907161,2000474.0
Slovenia,SVN,2006,24.4,Europe & Central Asia,19563.005059144,2006868.0
Slovenia,SVN,2007,24.4,Europe & Central Asia,23725.1596001515,2018122.0
Slovenia,SVN,2008,23.7,Europe & Central Asia,27461.9764165315,2021316.0
Slovenia,SVN,2009,24.8,Europe & Central Asia,24501.7897290425,2039669.0
Slovenia,SVN,2010,24.9,Europe & Central Asia,23329.8417691156,2048583.0
Slovenia,SVN,2011,24.9,Europe & Central Asia,24940.6284841605,2052843.0
Slovenia,SVN,2012,25.6,Europe & Central Asia,22442.1417859955,2057159.0
Slovenia,SVN,2013,26.2,Europe & Central Asia,23236.9655321695,2059953.0
Slovenia,SVN,2014,25.7,Europe & Central Asia,24013.0682060959,2061980.0
Slovenia,SVN,2015,25.4,Europe & Central Asia,20697.2748530619,2063531.0
Slovenia,SVN,2016,24.8,Europe & Central Asia,21447.8377796036,2065042.0
Slovenia,SVN,2017,24.2,Europe & Central Asia,23303.077705959,2066388.0
Slovenia,SVN,2018,24.6,Europe & Central Asia,25888.0481065655,2073894.0
Slovenia,SVN,2019,24.4,Europe & Central Asia,25814.1687167572,2088385.0
Slovenia,SVN,2020,24.0,Europe & Central Asia,25392.0651093612,2102419.0
Slovenia,SVN,2021,24.3,Europe & Central Asia,29192.8401933019,2108079.0
Slovenia,SVN,2022,24.3,Europe & Central Asia,28360.3041467268,2112076.0
Slovenia,SVN,2023,24.7,Europe & Central Asia,32660.4753581346,2120461.0
Solomon Islands,SLB,2005,46.1,East Asia & Pacific,1144.49233397681,483080.0
Solomon Islands,SLB,2012,37.1,East Asia & Pacific,2066.25738638356,573606.0
South Africa,ZAF,1993,59.3,Sub-Saharan Africa ,3399.64009566241,43297156.0
South Africa,ZAF,2000,57.8,Sub-Saharan Africa ,3217.84693448467,47159719.0
South Africa,ZAF,2005,65.0,Sub-Saharan Africa ,5836.87663325127,49490033.0
South Africa,ZAF,2008,62.5,Sub-Saharan Africa ,6184.75474328399,51114599.0
South Africa,ZAF,2010,60.9,Sub-Saharan Africa ,7973.47195771517,52344051.0
South Africa,ZAF,2014,59.6,Sub-Saharan Africa ,6856.73137092522,55594838.0
South Africa,ZAF,2022,54.1,Sub-Saharan Africa ,6534.24867783397,62378410.0
South Sudan,SSD,2009,46.3,Sub-Saharan Africa ,1323.22068747862,9243556.0
Spain,ESP,1980,34.5,Europe & Central Asia,6204.14321544225,37491165.0
Spain,ESP,1985,34.4,Europe & Central Asia,4696.29879620729,38469512.0
Spain,ESP,1990,32.0,Europe & Central Asia,13795.0159385128,38867322.0
Spain,ESP,1993,35.7,Europe & Central Asia,13330.3798192211,39361262.0
Spain,ESP,1994,35.1,Europe & Central Asia,13405.704414883,39549108.0
Spain,ESP,1995,35.7,Europe & Central Asia,15460.9110266653,39724050.0
Spain,ESP,1996,36.5,Europe & Central Asia,16100.6215831114,39889852.0
Spain,ESP,1997,35.3,Europe & Central Asia,14722.3717633536,40057389.0
Spain,ESP,1998,34.6,Europe & Central Asia,15382.3348573373,40223509.0
Spain,ESP,1999,33.8,Europe & Central Asia,15707.9473068138,40386875.0
Spain,ESP,2000,34.1,Europe & Central Asia,14743.2671031455,40567864.0
Spain,ESP,2003,31.8,Europe & Central Asia,21522.0170990262,42187645.0
Spain,ESP,2004,33.3,Europe & Central Asia,24925.0267844576,42921895.0
Spain,ESP,2005,32.4,Europe & Central Asia,26450.9530130382,43653155.0
Spain,ESP,2006,33.5,Europe & Central Asia,28421.686527407,44397319.0
Spain,ESP,2007,34.1,Europe & Central Asia,32652.015594702,45226803.0
Spain,ESP,2008,34.2,Europe & Central Asia,35603.248328071,45954106.0
Spain,ESP,2009,34.9,Europe & Central Asia,32279.8208476151,46362946.0
Spain,ESP,2010,35.2,Europe & Central Asia,30658.7422282912,46576897.0
Spain,ESP,2011,35.7,Europe & Central Asia,31824.6219134777,46742697.0
Spain,ESP,2012,35.4,Europe & Central Asia,28456.4438151477,46773055.0
Spain,ESP,2013,36.2,Europe & Central Asia,29228.846559842,46604197.0
Spain,ESP,2014,36.1,Europe & Central Asia,29707.765509467,46460733.0
Spain,ESP,2015,36.2,Europe & Central Asia,25982.4416197775,46422303.0
Spain,ESP,2016,35.8,Europe & Central Asia,26755.6061149398,46458139.0
Spain,ESP,2017,34.7,Europe & Central Asia,28381.3425596906,46571232.0
Spain,ESP,2018,34.7,Europe & Central Asia,30602.4212881113,46782011.0
Spain,ESP,2019,34.3,Europe & Central Asia,29786.5245689007,47118501.0
Spain,ESP,2020,34.9,Europe & Central Asia,27233.9426461608,47359424.0
Spain,ESP,2021,33.9,Europe & Central Asia,30799.4775937775,47443821.0
Spain,ESP,2022,33.6,Europe & Central Asia,30319.4987196616,47786102.0
Spain,ESP,2023,33.4,Europe & Central Asia,33493.2225409111,48352528.0
Sri Lanka,LKA,1985,32.5,South Asia,384.611537689196,15544154.0
Sri Lanka,LKA,1990,32.4,South Asia,491.213686238493,16352458.0
Sri Lanka,LKA,1995,35.4,South Asia,741.838255293455,17564068.0
Sri Lanka,LKA,2002,40.2,South Asia,834.936014905338,19805752.0
Sri Lanka,LKA,2006,39.7,South Asia,1388.89739119932,20352411.0
Sri Lanka,LKA,2009,36.1,South Asia,2026.65939950702,20756435.0
Sri Lanka,LKA,2012,38.7,South Asia,3327.77612404326,21169458.0
Sri Lanka,LKA,2016,39.3,South Asia,4149.19189391879,21209000.0
Sri Lanka,LKA,2019,37.7,South Asia,4081.94772178134,21803000.0
St. Lucia,LCA,1995,42.6,Latin America & Caribbean ,5147.92024022295,148208.0
St. Lucia,LCA,2015,43.7,Latin America & Caribbean ,10334.9860823918,174905.0
Sudan,SDN,2009,35.4,Sub-Saharan Africa ,1178.22180175781,34569113.0
Sudan,SDN,2014,34.2,Sub-Saharan Africa ,1275.43835449219,38823318.0
Suriname,SUR,1999,57.5,Latin America & Caribbean ,1898.1801816053,466916.0
Suriname,SUR,2022,39.2,Latin America & Caribbean ,6084.43876736445,623164.0
Sweden,SWE,1975,24.3,Europe & Central Asia,10102.6388909372,8192437.0
Sweden,SWE,1981,22.9,Europe & Central Asia,15563.8332773497,8320503.0
Sweden,SWE,1987,23.1,Europe & Central Asia,21760.9646490625,8397804.0
Sweden,SWE,1992,24.9,Europe & Central Asia,32753.4287003642,8668067.0
Sweden,SWE,1995,25.2,Europe & Central Asia,30254.0273028727,8826939.0
Sweden,SWE,2000,27.0,Europe & Central Asia,29632.5890811623,8872109.0
Sweden,SWE,2001,26.5,Europe & Central Asia,27259.3174300217,8895960.0
Sweden,SWE,2002,26.2,Europe & Central Asia,29957.7776664916,8924958.0
Sweden,SWE,2003,25.3,Europe & Central Asia,37292.2419727801,8958229.0
Sweden,SWE,2004,26.1,Europe & Central Asia,42758.0048564929,8993531.0
Sweden,SWE,2005,26.8,Europe & Central Asia,43378.4077394363,9029572.0
Sweden,SWE,2006,26.4,Europe & Central Asia,46531.3762240485,9080505.0
Sweden,SWE,2007,27.1,Europe & Central Asia,53568.3057787832,9148092.0
Sweden,SWE,2008,28.1,Europe & Central Asia,55817.1759726485,9219637.0
Sweden,SWE,2009,27.3,Europe & Central Asia,46707.6425044751,9298515.0
Sweden,SWE,2010,27.7,Europe & Central Asia,52542.5759090299,9378126.0
Sweden,SWE,2011,27.6,Europe & Central Asia,60379.4814599322,9449213.0
Sweden,SWE,2012,27.6,Europe & Central Asia,57749.5615420853,9519374.0
Sweden,SWE,2013,28.8,Europe & Central Asia,60843.9888799369,9600379.0
Sweden,SWE,2014,28.4,Europe & Central Asia,59583.4584491714,9696110.0
Sweden,SWE,2015,29.2,Europe & Central Asia,51188.1652120493,9799186.0
Sweden,SWE,2016,29.6,Europe & Central Asia,51703.5088332851,9923085.0
Sweden,SWE,2017,28.8,Europe & Central Asia,53210.2233318965,10057698.0
Sweden,SWE,2018,30.0,Europe & Central Asia,54018.4554391861,10175214.0
Sweden,SWE,2019,29.3,Europe & Central Asia,51648.9892820514,10278887.0
Sweden,SWE,2020,28.9,Europe & Central Asia,52568.5726980146,10353442.0
Sweden,SWE,2021,29.8,Europe & Central Asia,60647.5416365347,10415811.0
Sweden,SWE,2022,31.6,Europe & Central Asia,54836.8907235124,10486941.0
Sweden,SWE,2023,29.3,Europe & Central Asia,54950.2834725622,10536632.0
Switzerland,CHE,1982,36.0,Europe & Central Asia,18271.2022643537,6391309.0
Switzerland,CHE,1992,33.9,Europe & Central Asia,41327.1832947809,6875364.0
Switzerland,CHE,2000,33.4,Europe & Central Asia,39298.0968042444,7184250.0
Switzerland,CHE,2002,31.7,Europe & Central Asia,43094.2492848494,7284753.0
Switzerland,CHE,2004,31.6,Europe & Central Asia,55349.6164595028,7389625.0
Switzerland,CHE,2006,33.9,Europe & Central Asia,59910.293405504,7483934.0
Switzerland,CHE,2007,34.3,Europe & Central Asia,66082.1233977532,7551117.0
Switzerland,CHE,2008,33.8,Europe & Central Asia,75147.5376709155,7647675.0
Switzerland,CHE,2009,32.9,Europe & Central Asia,72788.2049524379,7743831.0
Switzerland,CHE,2010,32.6,Europe & Central Asia,77956.1262043942,7824909.0
Switzerland,CHE,2011,31.7,Europe & Central Asia,91910.3964565203,7912398.0
Switzerland,CHE,2012,31.6,Europe & Central Asia,87269.5594780124,7996861.0
Switzerland,CHE,2013,32.5,Europe & Central Asia,88851.2374497983,8089346.0
Switzerland,CHE,2014,32.5,Europe & Central Asia,90511.6484558843,8188649.0
Switzerland,CHE,2015,32.3,Europe & Central Asia,85265.06205193,8282396.0
Switzerland,CHE,2016,33.0,Europe & Central Asia,83432.4111596314,8373338.0
Switzerland,CHE,2017,32.7,Europe & Central Asia,83610.248611484,8451840.0
Switzerland,CHE,2018,33.1,Europe & Central Asia,87002.3382293532,8514329.0
Switzerland,CHE,2019,34.0,Europe & Central Asia,85872.9702303454,8575280.0
Switzerland,CHE,2020,33.7,Europe & Central Asia,87529.7016394892,8638167.0
Switzerland,CHE,2021,33.8,Europe & Central Asia,96582.8687080693,8704546.0
Switzerland,CHE,2022,33.8,Europe & Central Asia,97809.095567203,8777088.0
Syrian Arab Republic,SYR,1996,35.2,"Middle East, North Africa, Afghanistan & Pakistan",918.195857362788,15018104.0
Syrian Arab Republic,SYR,2003,37.5,"Middle East, North Africa, Afghanistan & Pakistan",1220.179077256,17889296.0
Syrian Arab Republic,SYR,2006,40.1,"Middle East, North Africa, Afghanistan & Pakistan",1718.78469956591,19637022.0
Syrian Arab Republic,SYR,2009,40.4,"Middle East, North Africa, Afghanistan & Pakistan",2462.20127278738,21976969.0
Syrian Arab Republic,SYR,2022,26.4,"Middle East, North Africa, Afghanistan & Pakistan",1056.78264718197,22462173.0
Tajikistan,TJK,1999,29.5,Europe & Central Asia,175.023764735625,6208370.0
Tajikistan,TJK,2003,32.7,Europe & Central Asia,233.58124845289,6658575.0
Tajikistan,TJK,2004,33.6,Europe & Central Asia,305.745158587502,6790547.0
Tajikistan,TJK,2007,32.2,Europe & Central Asia,516.997210618914,7194477.0
Tajikistan,TJK,2009,30.8,Europe & Central Asia,664.795655734657,7490230.0
Tajikistan,TJK,2015,34.0,Europe & Central Asia,956.916310930656,8643840.0
Tajikistan,TJK,2021,32.4,Europe & Central Asia,896.748053372182,9966908.0
Tajikistan,TJK,2022,39.5,Europe & Central Asia,1052.17949484894,10182222.0
Tajikistan,TJK,2023,38.0,Europe & Central Asia,1178.47990060249,10389799.0
Tajikistan,TJK,2024,36.1,Europe & Central Asia,1362.02559981695,10590927.0
Tanzania,TZA,1991,35.3,Sub-Saharan Africa ,276.452453613281,26780436.0
Tanzania,TZA,2000,37.3,Sub-Saharan Africa ,401.698150634766,34260139.0
Tanzania,TZA,2007,40.3,Sub-Saharan Africa ,543.198303222656,41435512.0
Tanzania,TZA,2011,37.8,Sub-Saharan Africa ,775.392761230469,46029367.0
Tanzania,TZA,2018,40.5,Sub-Saharan Africa ,1023.10626220703,57437145.0
Thailand,THA,1981,45.2,East Asia & Pacific,748.156726132308,46575855.0
Thailand,THA,1988,43.8,East Asia & Pacific,1164.20096229495,52969595.0
Thailand,THA,1990,45.3,East Asia & Pacific,1559.11209344755,54738329.0
Thailand,THA,1992,47.9,East Asia & Pacific,1971.60879910694,56528834.0
Thailand,THA,1994,43.5,East Asia & Pacific,2517.70732641683,58260854.0
Thailand,THA,1996,42.9,East Asia & Pacific,3054.65690806473,59920064.0
Thailand,THA,1998,41.5,East Asia & Pacific,1847.70379269771,61522630.0
Thailand,THA,1999,43.1,East Asia & Pacific,2033.24490520569,62299043.0
Thailand,THA,2000,42.8,East Asia & Pacific,2005.97694514234,63007815.0
Thailand,THA,2002,41.9,East Asia & Pacific,2089.75183111554,64266437.0
Thailand,THA,2004,42.5,East Asia & Pacific,2641.56268717857,65452047.0
Thailand,THA,2006,41.8,East Asia & Pacific,3331.32043511773,66567687.0
Thailand,THA,2007,39.8,East Asia & Pacific,3918.52817434581,67102394.0
Thailand,THA,2008,40.3,East Asia & Pacific,4309.13509292986,67619830.0
Thailand,THA,2009,39.6,East Asia & Pacific,4135.43986952819,68121080.0
Thailand,THA,2010,39.4,East Asia & Pacific,4973.86288823778,68579447.0
Thailand,THA,2011,37.5,East Asia & Pacific,5373.6232832898,69007208.0
Thailand,THA,2012,39.3,East Asia & Pacific,5725.52802835463,69436098.0
Thailand,THA,2013,37.8,East Asia & Pacific,6018.08244729255,69845114.0
Thailand,THA,2014,37.0,East Asia & Pacific,5801.1978916205,70216367.0
Thailand,THA,2015,36.0,East Asia & Pacific,5688.85335397884,70540795.0
Thailand,THA,2016,36.7,East Asia & Pacific,5833.57715617098,70859841.0
Thailand,THA,2017,36.4,East Asia & Pacific,6413.09182530343,71160187.0
Thailand,THA,2018,36.4,East Asia & Pacific,7099.77650081458,71376079.0
Thailand,THA,2019,34.9,East Asia & Pacific,7605.69657797759,71522271.0
Thailand,THA,2020,35.0,East Asia & Pacific,6983.03412836245,71641484.0
Thailand,THA,2021,34.9,East Asia & Pacific,7055.18760721422,71727332.0
Thailand,THA,2022,34.3,East Asia & Pacific,6910.00995211206,71735329.0
Thailand,THA,2023,33.5,East Asia & Pacific,7210.54130832685,71702435.0
Thailand,THA,2024,33.3,East Asia & Pacific,7386.63615126055,71668011.0
Timor-Leste,TLS,2001,35.9,East Asia & Pacific,587.700692767858,812249.0
Timor-Leste,TLS,2007,27.8,East Asia & Pacific,540.154584237662,1004889.0
Timor-Leste,TLS,2014,28.7,East Asia & Pacific,1224.74957758801,1181903.0
Togo,TGO,2006,42.2,Sub-Saharan Africa ,596.249203137762,5569664.0
Togo,TGO,2011,46.0,Sub-Saharan Africa ,834.14671980279,6500582.0
Togo,TGO,2015,43.0,Sub-Saharan Africa ,813.894676975085,7071502.0
Togo,TGO,2018,42.5,Sub-Saharan Africa ,942.480774393154,7458206.0
Togo,TGO,2021,37.9,Sub-Saharan Africa ,1076.29520076949,7936176.0
Tonga,TON,2000,37.7,East Asia & Pacific,1995.07667546271,102677.0
Tonga,TON,2009,37.5,East Asia & Pacific,2914.23774004564,107203.0
Tonga,TON,2015,33.5,East Asia & Pacific,4123.90347238813,106095.0
Tonga,TON,2021,27.1,East Asia & Pacific,4922.8015864044,105490.0
Trinidad and Tobago,TTO,1988,42.6,Latin America & Caribbean ,3655.81977035897,1230069.0
Trinidad and Tobago,TTO,1992,40.2,Latin America & Caribbean ,4277.47436935604,1271674.0
Tunisia,TUN,1985,43.4,"Middle East, North Africa, Afghanistan & Pakistan",1134.99813055736,7409903.0
Tunisia,TUN,1990,40.1,"Middle East, North Africa, Afghanistan & Pakistan",1476.43160477311,8324509.0
Tunisia,TUN,1995,41.7,"Middle East, North Africa, Afghanistan & Pakistan",1968.16600944373,9161258.0
Tunisia,TUN,2000,40.8,"Middle East, North Africa, Afghanistan & Pakistan",2199.04465936314,9764935.0
Tunisia,TUN,2005,37.7,"Middle East, North Africa, Afghanistan & Pakistan",3146.8260743927,10255472.0
Tunisia,TUN,2010,38.5,"Middle East, North Africa, Afghanistan & Pakistan",4291.86120891575,10765980.0
Tunisia,TUN,2015,32.8,"Middle East, North Africa, Afghanistan & Pakistan",4014.94773686432,11402264.0
Tunisia,TUN,2021,33.7,"Middle East, North Africa, Afghanistan & Pakistan",3906.93926319391,12048622.0
Turkiye,TUR,1987,41.0,Europe & Central Asia,1649.96264794402,52843670.0
Turkiye,TUR,1994,41.3,Europe & Central Asia,2176.2801813809,60033836.0
Turkiye,TUR,2002,41.4,Europe & Central Asia,3591.08628982587,67048795.0
Turkiye,TUR,2003,42.2,Europe & Central Asia,4649.63668068586,67831730.0
Turkiye,TUR,2004,41.3,Europe & Central Asia,5979.6054216148,68592617.0
Turkiye,TUR,2005,42.6,Europe & Central Asia,7331.85429430255,69329557.0
Turkiye,TUR,2006,39.6,Europe & Central Asia,7990.08251407245,70045349.0
Turkiye,TUR,2007,38.4,Europe & Central Asia,9766.91734545294,70158112.0
