Country,Country_Code,Year,Gini,Region
Croatia,HRV,2015,31.1,Europe & Central Asia
Croatia,HRV,2014,32.1,Europe & Central Asia
Croatia,HRV,2013,32.0,Europe & Central Asia
Croatia,HRV,2012,32.5,Europe & Central Asia
Croatia,HRV,2011,32.3,Europe & Central Asia
Croatia,HRV,2010,32.4,Europe & Central Asia
Croatia,HRV,2009,32.6,Europe & Central Asia
Croatia,HRV,2008,33.7,Europe & Central Asia
Croatia,HRV,2004,29.7,Europe & Central Asia
Croatia,HRV,2001,31.1,Europe & Central Asia
Croatia,HRV,2000,31.3,Europe & Central Asia
Croatia,HRV,1999,27.6,Europe & Central Asia
Croatia,HRV,1998,28.7,Europe & Central Asia
Croatia,HRV,1988,22.8,Europe & Central Asia
Cyprus,CYP,2023,31.8,Europe & Central Asia
Cyprus,CYP,2022,31.5,Europe & Central Asia
Cyprus,CYP,2021,31.3,Europe & Central Asia
Cyprus,CYP,2020,31.7,Europe & Central Asia
Cyprus,CYP,2019,31.2,Europe & Central Asia
Cyprus,CYP,2018,32.7,Europe & Central Asia
Cyprus,CYP,2017,31.4,Europe & Central Asia
Cyprus,CYP,2016,32.9,Europe & Central Asia
Cyprus,CYP,2015,34.0,Europe & Central Asia
Cyprus,CYP,2014,35.6,Europe & Central Asia
Cyprus,CYP,2013,37.0,Europe & Central Asia
Cyprus,CYP,2012,34.3,Europe & Central Asia
Cyprus,CYP,2011,32.6,Europe & Central Asia
Cyprus,CYP,2010,31.5,Europe & Central Asia
Cyprus,CYP,2009,32.1,Europe & Central Asia
Cyprus,CYP,2008,31.7,Europe & Central Asia
Cyprus,CYP,2007,31.1,Europe & Central Asia
Cyprus,CYP,2006,31.1,Europe & Central Asia
Cyprus,CYP,2005,30.3,Europe & Central Asia
Cyprus,CYP,2004,30.1,Europe & Central Asia
Czechia,CZE,2023,25.7,Europe & Central Asia
Czechia,CZE,2022,25.9,Europe & Central Asia
Czechia,CZE,2021,26.2,Europe & Central Asia
Czechia,CZE,2020,26.2,Europe & Central Asia
Czechia,CZE,2019,25.3,Europe & Central Asia
Czechia,CZE,2018,25.0,Europe & Central Asia
Czechia,CZE,2017,24.9,Europe & Central Asia
Czechia,CZE,2016,25.4,Europe & Central Asia
Czechia,CZE,2015,25.9,Europe & Central Asia
Czechia,CZE,2014,25.9,Europe & Central Asia
Czechia,CZE,2013,26.5,Europe & Central Asia
Czechia,CZE,2012,26.1,Europe & Central Asia
Czechia,CZE,2011,26.4,Europe & Central Asia
Czechia,CZE,2010,26.6,Europe & Central Asia
Czechia,CZE,2009,26.2,Europe & Central Asia
Czechia,CZE,2008,26.3,Europe & Central Asia
Czechia,CZE,2007,26.0,Europe & Central Asia
Czechia,CZE,2006,26.7,Europe & Central Asia
Czechia,CZE,2005,26.9,Europe & Central Asia
Czechia,CZE,2004,27.5,Europe & Central Asia
Czechia,CZE,2002,26.6,Europe & Central Asia
Czechia,CZE,1996,25.8,Europe & Central Asia
Czechia,CZE,1993,26.6,Europe & Central Asia
Czechia,CZE,1992,20.7,Europe & Central Asia
Denmark,DNK,2023,29.9,Europe & Central Asia
Denmark,DNK,2022,29.3,Europe & Central Asia
Denmark,DNK,2021,28.3,Europe & Central Asia
Denmark,DNK,2020,27.5,Europe & Central Asia
Denmark,DNK,2019,27.7,Europe & Central Asia
Denmark,DNK,2018,28.2,Europe & Central Asia
Denmark,DNK,2017,28.7,Europe & Central Asia
Denmark,DNK,2016,28.2,Europe & Central Asia
Denmark,DNK,2015,28.2,Europe & Central Asia
Denmark,DNK,2014,28.4,Europe & Central Asia
Denmark,DNK,2013,28.5,Europe & Central Asia
Denmark,DNK,2012,27.8,Europe & Central Asia
Denmark,DNK,2011,27.3,Europe & Central Asia
Denmark,DNK,2010,27.2,Europe & Central Asia
Denmark,DNK,2009,26.7,Europe & Central Asia
Denmark,DNK,2008,25.2,Europe & Central Asia
Denmark,DNK,2007,26.2,Europe & Central Asia
Denmark,DNK,2006,25.9,Europe & Central Asia
Denmark,DNK,2005,25.2,Europe & Central Asia
Denmark,DNK,2004,24.9,Europe & Central Asia
Denmark,DNK,2003,25.6,Europe & Central Asia
Denmark,DNK,2000,23.8,Europe & Central Asia
Denmark,DNK,1995,23.0,Europe & Central Asia
Denmark,DNK,1992,24.7,Europe & Central Asia
Denmark,DNK,1987,26.2,Europe & Central Asia
Djibouti,DJI,2017,41.6,"Middle East, North Africa, Afghanistan & Pakistan"
Djibouti,DJI,2013,44.1,"Middle East, North Africa, Afghanistan & Pakistan"
Djibouti,DJI,2012,45.1,"Middle East, North Africa, Afghanistan & Pakistan"
Djibouti,DJI,2002,40.0,"Middle East, North Africa, Afghanistan & Pakistan"
Dominican Republic,DOM,2024,39.0,Latin America & Caribbean 
Dominican Republic,DOM,2023,38.4,Latin America & Caribbean 
Dominican Republic,DOM,2022,37.0,Latin America & Caribbean 
Dominican Republic,DOM,2021,38.5,Latin America & Caribbean 
Dominican Republic,DOM,2020,39.6,Latin America & Caribbean 
Dominican Republic,DOM,2019,41.9,Latin America & Caribbean 
Dominican Republic,DOM,2018,43.7,Latin America & Caribbean 
Dominican Republic,DOM,2017,42.2,Latin America & Caribbean 
Dominican Republic,DOM,2016,45.7,Latin America & Caribbean 
Dominican Republic,DOM,2015,45.2,Latin America & Caribbean 
Dominican Republic,DOM,2014,44.3,Latin America & Caribbean 
Dominican Republic,DOM,2013,47.7,Latin America & Caribbean 
Dominican Republic,DOM,2012,46.1,Latin America & Caribbean 
Dominican Republic,DOM,2011,47.7,Latin America & Caribbean 
Dominican Republic,DOM,2010,47.3,Latin America & Caribbean 
Dominican Republic,DOM,2009,48.9,Latin America & Caribbean 
Dominican Republic,DOM,2008,48.1,Latin America & Caribbean 
Dominican Republic,DOM,2007,48.9,Latin America & Caribbean 
Dominican Republic,DOM,2006,52.0,Latin America & Caribbean 
Dominican Republic,DOM,2005,50.0,Latin America & Caribbean 
Dominican Republic,DOM,2004,52.1,Latin America & Caribbean 
Dominican Republic,DOM,2003,52.1,Latin America & Caribbean 
Dominican Republic,DOM,2002,49.7,Latin America & Caribbean 
Dominican Republic,DOM,2001,50.0,Latin America & Caribbean 
Dominican Republic,DOM,2000,51.5,Latin America & Caribbean 
Dominican Republic,DOM,1997,48.9,Latin America & Caribbean 
Dominican Republic,DOM,1996,47.4,Latin America & Caribbean 
Dominican Republic,DOM,1992,51.1,Latin America & Caribbean 
Dominican Republic,DOM,1989,50.4,Latin America & Caribbean 
Dominican Republic,DOM,1986,47.8,Latin America & Caribbean 
Ecuador,ECU,2025,45.9,Latin America & Caribbean 
Ecuador,ECU,2024,45.2,Latin America & Caribbean 
Ecuador,ECU,2023,44.6,Latin America & Caribbean 
Ecuador,ECU,2022,45.5,Latin America & Caribbean 
Ecuador,ECU,2021,45.8,Latin America & Caribbean 
Ecuador,ECU,2020,47.3,Latin America & Caribbean 
Ecuador,ECU,2019,45.7,Latin America & Caribbean 
Ecuador,ECU,2018,45.4,Latin America & Caribbean 
Ecuador,ECU,2017,44.7,Latin America & Caribbean 
Ecuador,ECU,2016,45.0,Latin America & Caribbean 
Ecuador,ECU,2015,46.0,Latin America & Caribbean 
Ecuador,ECU,2014,45.0,Latin America & Caribbean 
Ecuador,ECU,2013,46.9,Latin America & Caribbean 
Ecuador,ECU,2012,46.1,Latin America & Caribbean 
Ecuador,ECU,2011,45.9,Latin America & Caribbean 
Ecuador,ECU,2010,48.8,Latin America & Caribbean 
Ecuador,ECU,2009,48.5,Latin America & Caribbean 
Ecuador,ECU,2008,49.8,Latin America & Caribbean 
Ecuador,ECU,2007,53.4,Latin America & Caribbean 
Ecuador,ECU,2006,52.3,Latin America & Caribbean 
Ecuador,ECU,2005,53.1,Latin America & Caribbean 
Ecuador,ECU,2004,53.9,Latin America & Caribbean 
Ecuador,ECU,2003,53.5,Latin America & Caribbean 
Ecuador,ECU,2000,56.3,Latin America & Caribbean 
Ecuador,ECU,1999,58.6,Latin America & Caribbean 
Ecuador,ECU,1998,49.6,Latin America & Caribbean 
Ecuador,ECU,1995,50.8,Latin America & Caribbean 
Ecuador,ECU,1994,53.3,Latin America & Caribbean 
Ecuador,ECU,1987,50.5,Latin America & Caribbean 
"Egypt, Arab Rep.",EGY,2021,28.5,"Middle East, North Africa, Afghanistan & Pakistan"
"Egypt, Arab Rep.",EGY,2019,31.9,"Middle East, North Africa, Afghanistan & Pakistan"
"Egypt, Arab Rep.",EGY,2017,31.5,"Middle East, North Africa, Afghanistan & Pakistan"
"Egypt, Arab Rep.",EGY,2015,31.8,"Middle East, North Africa, Afghanistan & Pakistan"
"Egypt, Arab Rep.",EGY,2012,28.3,"Middle East, North Africa, Afghanistan & Pakistan"
"Egypt, Arab Rep.",EGY,2010,30.2,"Middle East, North Africa, Afghanistan & Pakistan"
"Egypt, Arab Rep.",EGY,2008,31.1,"Middle East, North Africa, Afghanistan & Pakistan"
"Egypt, Arab Rep.",EGY,2004,31.8,"Middle East, North Africa, Afghanistan & Pakistan"
"Egypt, Arab Rep.",EGY,1999,30.8,"Middle East, North Africa, Afghanistan & Pakistan"
"Egypt, Arab Rep.",EGY,1995,30.1,"Middle East, North Africa, Afghanistan & Pakistan"
"Egypt, Arab Rep.",EGY,1990,32.0,"Middle East, North Africa, Afghanistan & Pakistan"
El Salvador,SLV,2023,39.8,Latin America & Caribbean 
El Salvador,SLV,2022,38.8,Latin America & Caribbean 
El Salvador,SLV,2021,39.0,Latin America & Caribbean 
El Salvador,SLV,2019,38.8,Latin America & Caribbean 
El Salvador,SLV,2018,38.6,Latin America & Caribbean 
El Salvador,SLV,2017,38.0,Latin America & Caribbean 
El Salvador,SLV,2016,40.0,Latin America & Caribbean 
El Salvador,SLV,2015,40.6,Latin America & Caribbean 
El Salvador,SLV,2014,41.6,Latin America & Caribbean 
El Salvador,SLV,2013,43.4,Latin America & Caribbean 
El Salvador,SLV,2012,41.8,Latin America & Caribbean 
El Salvador,SLV,2011,42.3,Latin America & Caribbean 
El Salvador,SLV,2010,43.5,Latin America & Caribbean 
El Salvador,SLV,2009,45.8,Latin America & Caribbean 
El Salvador,SLV,2008,46.9,Latin America & Caribbean 
El Salvador,SLV,2007,45.2,Latin America & Caribbean 
El Salvador,SLV,2006,45.7,Latin America & Caribbean 
El Salvador,SLV,2005,48.5,Latin America & Caribbean 
El Salvador,SLV,2004,47.8,Latin America & Caribbean 
El Salvador,SLV,2003,50.4,Latin America & Caribbean 
El Salvador,SLV,2002,51.9,Latin America & Caribbean 
El Salvador,SLV,2001,51.3,Latin America & Caribbean 
El Salvador,SLV,2000,51.5,Latin America & Caribbean 
El Salvador,SLV,1999,52.1,Latin America & Caribbean 
El Salvador,SLV,1998,54.4,Latin America & Caribbean 
El Salvador,SLV,1996,51.0,Latin America & Caribbean 
El Salvador,SLV,1995,49.8,Latin America & Caribbean 
El Salvador,SLV,1991,53.8,Latin America & Caribbean 
El Salvador,SLV,1989,48.7,Latin America & Caribbean 
Equatorial Guinea,GNQ,2022,38.5,Sub-Saharan Africa 
Estonia,EST,2023,30.7,Europe & Central Asia
Estonia,EST,2022,32.3,Europe & Central Asia
Estonia,EST,2021,31.8,Europe & Central Asia
Estonia,EST,2020,30.7,Europe & Central Asia
Estonia,EST,2019,30.8,Europe & Central Asia
Estonia,EST,2018,30.3,Europe & Central Asia
Estonia,EST,2017,30.4,Europe & Central Asia
Estonia,EST,2016,31.2,Europe & Central Asia
Estonia,EST,2015,32.7,Europe & Central Asia
Estonia,EST,2014,34.6,Europe & Central Asia
Estonia,EST,2013,35.1,Europe & Central Asia
Estonia,EST,2012,32.9,Europe & Central Asia
Estonia,EST,2011,32.5,Europe & Central Asia
Estonia,EST,2010,32.0,Europe & Central Asia
Estonia,EST,2009,31.4,Europe & Central Asia
Estonia,EST,2008,31.9,Europe & Central Asia
Estonia,EST,2007,31.2,Europe & Central Asia
Estonia,EST,2006,33.7,Europe & Central Asia
Estonia,EST,2005,33.4,Europe & Central Asia
Estonia,EST,2004,33.6,Europe & Central Asia
Estonia,EST,2003,37.2,Europe & Central Asia
Estonia,EST,2002,35.8,Europe & Central Asia
Estonia,EST,2001,36.0,Europe & Central Asia
Estonia,EST,2000,35.8,Europe & Central Asia
Estonia,EST,1998,37.6,Europe & Central Asia
Estonia,EST,1995,30.1,Europe & Central Asia
Estonia,EST,1993,39.4,Europe & Central Asia
Eswatini,SWZ,2016,54.6,Sub-Saharan Africa 
Eswatini,SWZ,2009,51.4,Sub-Saharan Africa 
Eswatini,SWZ,2000,53.1,Sub-Saharan Africa 
Eswatini,SWZ,1994,58.7,Sub-Saharan Africa 
Ethiopia,ETH,2021,31.1,Sub-Saharan Africa 
Ethiopia,ETH,2015,35.0,Sub-Saharan Africa 
Ethiopia,ETH,2010,33.2,Sub-Saharan Africa 
Ethiopia,ETH,2004,29.8,Sub-Saharan Africa 
Ethiopia,ETH,1999,30.0,Sub-Saharan Africa 
Ethiopia,ETH,1995,44.6,Sub-Saharan Africa 
Fiji,FJI,2019,30.7,East Asia & Pacific
Fiji,FJI,2013,36.7,East Asia & Pacific
Fiji,FJI,2008,40.4,East Asia & Pacific
Fiji,FJI,2002,38.1,East Asia & Pacific
Finland,FIN,2023,27.4,Europe & Central Asia
Finland,FIN,2022,27.9,Europe & Central Asia
Finland,FIN,2021,27.7,Europe & Central Asia
Finland,FIN,2020,27.1,Europe & Central Asia
Finland,FIN,2019,27.7,Europe & Central Asia
Finland,FIN,2018,27.3,Europe & Central Asia
Finland,FIN,2017,27.4,Europe & Central Asia
Finland,FIN,2016,27.1,Europe & Central Asia
Finland,FIN,2015,27.1,Europe & Central Asia
Finland,FIN,2014,26.8,Europe & Central Asia
Finland,FIN,2013,27.2,Europe & Central Asia
Finland,FIN,2012,27.1,Europe & Central Asia
Finland,FIN,2011,27.6,Europe & Central Asia
Finland,FIN,2010,27.7,Europe & Central Asia
Finland,FIN,2009,27.5,Europe & Central Asia
Finland,FIN,2008,27.8,Europe & Central Asia
Finland,FIN,2007,28.3,Europe & Central Asia
Finland,FIN,2006,28.0,Europe & Central Asia
Finland,FIN,2005,27.6,Europe & Central Asia
Finland,FIN,2004,27.9,Europe & Central Asia
Finland,FIN,2003,27.7,Europe & Central Asia
Finland,FIN,2000,27.2,Europe & Central Asia
Finland,FIN,1995,23.5,Europe & Central Asia
Finland,FIN,1991,22.9,Europe & Central Asia
Finland,FIN,1987,22.2,Europe & Central Asia
France,FRA,2023,31.8,Europe & Central Asia
France,FRA,2022,31.2,Europe & Central Asia
France,FRA,2021,31.5,Europe & Central Asia
France,FRA,2020,30.7,Europe & Central Asia
France,FRA,2019,31.2,Europe & Central Asia
France,FRA,2018,32.4,Europe & Central Asia
France,FRA,2017,31.6,Europe & Central Asia
France,FRA,2016,31.9,Europe & Central Asia
France,FRA,2015,32.7,Europe & Central Asia
France,FRA,2014,32.3,Europe & Central Asia
France,FRA,2013,32.5,Europe & Central Asia
France,FRA,2012,33.1,Europe & Central Asia
France,FRA,2011,33.3,Europe & Central Asia
France,FRA,2010,33.7,Europe & Central Asia
France,FRA,2009,32.7,Europe & Central Asia
France,FRA,2008,33.0,Europe & Central Asia
France,FRA,2007,32.4,Europe & Central Asia
France,FRA,2006,29.7,Europe & Central Asia
France,FRA,2005,29.8,Europe & Central Asia
France,FRA,2004,30.6,Europe & Central Asia
France,FRA,2003,31.4,Europe & Central Asia
France,FRA,2002,31.8,Europe & Central Asia
France,FRA,2001,32.5,Europe & Central Asia
France,FRA,2000,32.6,Europe & Central Asia
France,FRA,1999,32.5,Europe & Central Asia
France,FRA,1998,31.7,Europe & Central Asia
France,FRA,1997,31.9,Europe & Central Asia
France,FRA,1996,32.0,Europe & Central Asia
France,FRA,1990,32.1,Europe & Central Asia
France,FRA,1984,33.4,Europe & Central Asia
France,FRA,1979,34.0,Europe & Central Asia
France,FRA,1975,35.9,Europe & Central Asia
France,FRA,1970,37.1,Europe & Central Asia
Gabon,GAB,2017,38.0,Sub-Saharan Africa 
Gabon,GAB,2005,42.2,Sub-Saharan Africa 
"Gambia, The",GMB,2020,38.8,Sub-Saharan Africa 
"Gambia, The",GMB,2015,35.9,Sub-Saharan Africa 
"Gambia, The",GMB,2010,43.6,Sub-Saharan Africa 
"Gambia, The",GMB,2003,47.3,Sub-Saharan Africa 
"Gambia, The",GMB,1998,48.3,Sub-Saharan Africa 
Georgia,GEO,2024,33.9,Europe & Central Asia
Georgia,GEO,2023,34.8,Europe & Central Asia
Georgia,GEO,2022,33.5,Europe & Central Asia
Georgia,GEO,2021,34.2,Europe & Central Asia
Georgia,GEO,2020,34.5,Europe & Central Asia
Georgia,GEO,2019,35.9,Europe & Central Asia
Georgia,GEO,2018,36.4,Europe & Central Asia
Georgia,GEO,2017,37.9,Europe & Central Asia
Georgia,GEO,2016,36.6,Europe & Central Asia
Georgia,GEO,2015,36.5,Europe & Central Asia
Georgia,GEO,2014,37.6,Europe & Central Asia
Georgia,GEO,2013,38.6,Europe & Central Asia
Georgia,GEO,2012,39.0,Europe & Central Asia
Georgia,GEO,2011,39.6,Europe & Central Asia
Georgia,GEO,2010,39.5,Europe & Central Asia
Georgia,GEO,2009,38.2,Europe & Central Asia
Georgia,GEO,2008,38.5,Europe & Central Asia
Georgia,GEO,2007,38.1,Europe & Central Asia
Georgia,GEO,2006,36.9,Europe & Central Asia
Georgia,GEO,2005,37.4,Europe & Central Asia
Georgia,GEO,2004,36.2,Europe & Central Asia
Georgia,GEO,2003,36.6,Europe & Central Asia
Georgia,GEO,2002,37.2,Europe & Central Asia
Georgia,GEO,2001,39.6,Europe & Central Asia
Georgia,GEO,2000,40.5,Europe & Central Asia
Georgia,GEO,1999,40.1,Europe & Central Asia
Georgia,GEO,1998,41.2,Europe & Central Asia
Georgia,GEO,1997,40.7,Europe & Central Asia
Georgia,GEO,1996,37.1,Europe & Central Asia
Germany,DEU,2022,33.7,Europe & Central Asia
Germany,DEU,2021,33.6,Europe & Central Asia
Germany,DEU,2020,32.5,Europe & Central Asia
Germany,DEU,2019,32.2,Europe & Central Asia
Germany,DEU,2018,31.9,Europe & Central Asia
Germany,DEU,2017,31.3,Europe & Central Asia
Germany,DEU,2016,31.3,Europe & Central Asia
Germany,DEU,2015,31.4,Europe & Central Asia
Germany,DEU,2014,30.8,Europe & Central Asia
Germany,DEU,2013,31.4,Europe & Central Asia
Germany,DEU,2012,30.9,Europe & Central Asia
Germany,DEU,2011,30.4,Europe & Central Asia
Germany,DEU,2010,30.2,Europe & Central Asia
Germany,DEU,2009,30.4,Europe & Central Asia
Germany,DEU,2008,30.6,Europe & Central Asia
Germany,DEU,2007,31.2,Europe & Central Asia
Germany,DEU,2006,31.0,Europe & Central Asia
Germany,DEU,2005,31.6,Europe & Central Asia
Germany,DEU,2004,30.1,Europe & Central Asia
Germany,DEU,2003,29.9,Europe & Central Asia
Germany,DEU,2002,29.9,Europe & Central Asia
Germany,DEU,2001,29.9,Europe & Central Asia
Germany,DEU,2000,28.7,Europe & Central Asia
Germany,DEU,1999,29.0,Europe & Central Asia
Germany,DEU,1998,28.1,Europe & Central Asia
Germany,DEU,1997,28.2,Europe & Central Asia
Germany,DEU,1996,28.3,Europe & Central Asia
Germany,DEU,1995,28.7,Europe & Central Asia
Germany,DEU,1994,29.1,Europe & Central Asia
Germany,DEU,1993,28.4,Europe & Central Asia
Germany,DEU,1992,29.0,Europe & Central Asia
Germany,DEU,1991,29.3,Europe & Central Asia
Ghana,GHA,2016,43.5,Sub-Saharan Africa 
Ghana,GHA,2012,42.4,Sub-Saharan Africa 
Ghana,GHA,2005,42.8,Sub-Saharan Africa 
Ghana,GHA,1998,40.1,Sub-Saharan Africa 
Ghana,GHA,1991,38.4,Sub-Saharan Africa 
Ghana,GHA,1988,36.0,Sub-Saharan Africa 
Ghana,GHA,1987,35.3,Sub-Saharan Africa 
Greece,GRC,2023,33.4,Europe & Central Asia
Greece,GRC,2022,33.4,Europe & Central Asia
Greece,GRC,2021,32.9,Europe & Central Asia
Greece,GRC,2020,33.6,Europe & Central Asia
Greece,GRC,2019,33.1,Europe & Central Asia
Greece,GRC,2018,32.9,Europe & Central Asia
Greece,GRC,2017,34.4,Europe & Central Asia
Greece,GRC,2016,35.0,Europe & Central Asia
Greece,GRC,2015,36.0,Europe & Central Asia
Greece,GRC,2014,35.8,Europe & Central Asia
Greece,GRC,2013,36.1,Europe & Central Asia
Greece,GRC,2012,36.3,Europe & Central Asia
Greece,GRC,2011,34.8,Europe & Central Asia
Greece,GRC,2010,34.1,Europe & Central Asia
Greece,GRC,2009,33.6,Europe & Central Asia
Greece,GRC,2008,33.6,Europe & Central Asia
Greece,GRC,2007,34.0,Europe & Central Asia
Greece,GRC,2006,35.1,Europe & Central Asia
Greece,GRC,2005,34.6,Europe & Central Asia
Greece,GRC,2004,33.6,Europe & Central Asia
Greece,GRC,2003,32.8,Europe & Central Asia
Greece,GRC,2002,35.5,Europe & Central Asia
Greece,GRC,2000,34.4,Europe & Central Asia
Greece,GRC,1995,36.5,Europe & Central Asia
Grenada,GRD,2018,43.8,Latin America & Caribbean 
Guatemala,GTM,2023,45.2,Latin America & Caribbean 
Guatemala,GTM,2014,48.3,Latin America & Caribbean 
Guatemala,GTM,2006,54.5,Latin America & Caribbean 
Guatemala,GTM,2000,54.2,Latin America & Caribbean 
Guatemala,GTM,1998,49.4,Latin America & Caribbean 
Guatemala,GTM,1989,58.8,Latin America & Caribbean 
Guatemala,GTM,1986,54.1,Latin America & Caribbean 
Guinea,GIN,2018,29.6,Sub-Saharan Africa 
Guinea,GIN,2012,33.7,Sub-Saharan Africa 
Guinea,GIN,2007,39.4,Sub-Saharan Africa 
Guinea,GIN,2002,43.0,Sub-Saharan Africa 
Guinea,GIN,1994,46.1,Sub-Saharan Africa 
Guinea,GIN,1991,45.6,Sub-Saharan Africa 
Guinea-Bissau,GNB,2021,33.4,Sub-Saharan Africa 
Guinea-Bissau,GNB,2018,34.8,Sub-Saharan Africa 
Guinea-Bissau,GNB,2010,50.6,Sub-Saharan Africa 
Guinea-Bissau,GNB,2002,35.6,Sub-Saharan Africa 
Guinea-Bissau,GNB,1993,43.6,Sub-Saharan Africa 
Guinea-Bissau,GNB,1991,55.8,Sub-Saharan Africa 
Guyana,GUY,1998,45.1,Latin America & Caribbean 
Guyana,GUY,1992,39.5,Latin America & Caribbean 
Haiti,HTI,2012,41.1,Latin America & Caribbean 
Haiti,HTI,2001,59.0,Latin America & Caribbean 
Honduras,HND,2024,45.7,Latin America & Caribbean 
Honduras,HND,2023,46.8,Latin America & Caribbean 
Honduras,HND,2019,48.2,Latin America & Caribbean 
Honduras,HND,2018,48.9,Latin America & Caribbean 
Honduras,HND,2017,49.4,Latin America & Caribbean 
Honduras,HND,2016,49.8,Latin America & Caribbean 
Honduras,HND,2015,49.2,Latin America & Caribbean 
Honduras,HND,2014,49.9,Latin America & Caribbean 
Honduras,HND,2013,50.0,Latin America & Caribbean 
Honduras,HND,2012,53.4,Latin America & Caribbean 
Honduras,HND,2011,52.6,Latin America & Caribbean 
Honduras,HND,2010,53.1,Latin America & Caribbean 
Honduras,HND,2009,51.3,Latin America & Caribbean 
Honduras,HND,2008,55.5,Latin America & Caribbean 
Honduras,HND,2007,55.8,Latin America & Caribbean 
Honduras,HND,2006,57.5,Latin America & Caribbean 
Honduras,HND,2005,59.5,Latin America & Caribbean 
Honduras,HND,2004,58.1,Latin America & Caribbean 
Honduras,HND,2003,58.1,Latin America & Caribbean 
Honduras,HND,2002,55.7,Latin America & Caribbean 
Honduras,HND,2001,55.4,Latin America & Caribbean 
Honduras,HND,1999,55.2,Latin America & Caribbean 
Honduras,HND,1998,57.3,Latin America & Caribbean 
Honduras,HND,1997,52.7,Latin America & Caribbean 
Honduras,HND,1996,55.7,Latin America & Caribbean 
Honduras,HND,1995,55.5,Latin America & Caribbean 
Honduras,HND,1994,55.0,Latin America & Caribbean 
Honduras,HND,1993,53.4,Latin America & Caribbean 
Honduras,HND,1992,51.8,Latin America & Caribbean 
Honduras,HND,1991,51.8,Latin America & Caribbean 
Honduras,HND,1990,55.9,Latin America & Caribbean 
Honduras,HND,1989,55.4,Latin America & Caribbean 
Hungary,HUN,2017,30.6,Europe & Central Asia
Hungary,HUN,2016,30.3,Europe & Central Asia
Hungary,HUN,2015,30.4,Europe & Central Asia
Hungary,HUN,2014,30.9,Europe & Central Asia
Hungary,HUN,2013,31.5,Europe & Central Asia
Hungary,HUN,2012,30.8,Europe & Central Asia
Hungary,HUN,2011,29.2,Europe & Central Asia
Hungary,HUN,2010,29.4,Europe & Central Asia
Hungary,HUN,2009,27.0,Europe & Central Asia
Hungary,HUN,2008,27.5,Europe & Central Asia
Hungary,HUN,2007,27.9,Europe & Central Asia
Hungary,HUN,2006,28.3,Europe & Central Asia
Hungary,HUN,2005,34.7,Europe & Central Asia
Hungary,HUN,2004,29.9,Europe & Central Asia
Hungary,HUN,2003,30.9,Europe & Central Asia
Hungary,HUN,2002,26.8,Europe & Central Asia
Hungary,HUN,2001,26.9,Europe & Central Asia
Hungary,HUN,2000,27.2,Europe & Central Asia
Hungary,HUN,1999,30.2,Europe & Central Asia
Hungary,HUN,1998,26.4,Europe & Central Asia
Hungary,HUN,1994,33.3,Europe & Central Asia
Hungary,HUN,1993,27.9,Europe & Central Asia
Hungary,HUN,1991,29.6,Europe & Central Asia
Hungary,HUN,1989,25.0,Europe & Central Asia
Hungary,HUN,1987,20.9,Europe & Central Asia
Iceland,ISL,2019,26.8,Europe & Central Asia
Iceland,ISL,2018,26.6,Europe & Central Asia
Iceland,ISL,2017,26.1,Europe & Central Asia
Iceland,ISL,2016,27.2,Europe & Central Asia
Iceland,ISL,2015,26.8,Europe & Central Asia
Iceland,ISL,2014,27.8,Europe & Central Asia
Iceland,ISL,2013,25.4,Europe & Central Asia
Iceland,ISL,2012,26.8,Europe & Central Asia
Iceland,ISL,2011,26.8,Europe & Central Asia
Iceland,ISL,2010,26.2,Europe & Central Asia
Iceland,ISL,2009,28.7,Europe & Central Asia
Iceland,ISL,2008,31.8,Europe & Central Asia
Iceland,ISL,2007,29.5,Europe & Central Asia
Iceland,ISL,2006,30.2,Europe & Central Asia
Iceland,ISL,2005,29.0,Europe & Central Asia
Iceland,ISL,2004,28.0,Europe & Central Asia
Iceland,ISL,2003,26.8,Europe & Central Asia
India,IND,2022,25.5,South Asia
India,IND,2011,28.8,South Asia
India,IND,2009,27.8,South Asia
India,IND,2004,27.7,South Asia
India,IND,1993,26.1,South Asia
India,IND,1987,27.5,South Asia
India,IND,1983,27.2,South Asia
India,IND,1977,29.7,South Asia
Indonesia,IDN,2025,34.4,East Asia & Pacific
Indonesia,IDN,2024,34.9,East Asia & Pacific
Indonesia,IDN,2023,36.1,East Asia & Pacific
Indonesia,IDN,2022,35.5,East Asia & Pacific
Indonesia,IDN,2021,35.5,East Asia & Pacific
Indonesia,IDN,2020,35.3,East Asia & Pacific
Indonesia,IDN,2019,35.4,East Asia & Pacific
Indonesia,IDN,2018,36.3,East Asia & Pacific
Indonesia,IDN,2017,36.4,East Asia & Pacific
Indonesia,IDN,2016,36.9,East Asia & Pacific
Indonesia,IDN,2015,38.2,East Asia & Pacific
Indonesia,IDN,2014,38.8,East Asia & Pacific
Indonesia,IDN,2013,38.9,East Asia & Pacific
Indonesia,IDN,2012,37.1,East Asia & Pacific
Indonesia,IDN,2011,37.9,East Asia & Pacific
Indonesia,IDN,2010,34.6,East Asia & Pacific
Indonesia,IDN,2009,33.4,East Asia & Pacific
Indonesia,IDN,2008,32.6,East Asia & Pacific
Indonesia,IDN,2007,33.2,East Asia & Pacific
Indonesia,IDN,2006,31.5,East Asia & Pacific
Indonesia,IDN,2005,29.9,East Asia & Pacific
